-40.96,17650
-40.12,17700
-40.22,17750
-39.72,17800
-40.64,17850
-40.66,17900
-40.80,17950
-40.25,18000
-39.11,18050
-38.81,18100
-40.19,18150
-40.60,18200
-40.19,18250
-39.14,18300
-39.97,18350
-39.93,18400
-39.53,18450
-39.66,18500
-40.04,18550
-39.47,18600
-39.30,18650
-40.55,18700
-39.24,18750
-40.25,18800
-39.29,18850
-39.24,18900
-39.21,18950
-40.17,19000
-39.04,19050
-38.71,19100
-39.42,19150
-39.52,19200
-38.27,19250
-38.89,19300
-40.24,19350
-39.60,19400
-40.35,19450
-39.98,19500
-39.23,19550
-39.25,19600
-39.89,19650
-40.67,19700
-40.08,19750
-39.30,19800
-39.64,19850
-40.78,19900
-38.99,19950
-39.93,20000
-39.95,20050
-39.69,20100
-39.96,20150
-39.82,20200
-40.64,20250
-41.54,20300
-40.35,20350
-40.38,20400
-39.91,20450
-39.76,20500
-38.71,20550
-38.98,20600
-39.55,20650
-40.03,20700
-40.00,20750
-39.78,20800
-39.19,20850
-41.02,20900
-40.66,20950
-41.19,21000
-40.57,21050
-41.62,21100
-40.63,21150
-41.00,21200
-41.37,21250
-41.37,21300
-41.59,21350
-41.41,21400
-41.40,21450
-41.36,21500
-41.54,21550
-41.07,21600
-41.70,21650
-40.27,21700
-40.92,21750
-41.02,21800
-41.01,21850
-40.40,21900
-41.28,21950
NaN,22000
-41.30,22050
-40.14,22100
-40.60,22150
-39.93,22200
-40.05,22250
-40.94,22300
-40.99,22350
-40.98,22400
-39.43,22450
-40.80,22500
-40.86,22550
-40.85,22600
-40.53,22650
-41.07,22700
-40.38,22750
-40.86,22800
-38.68,22850
-39.50,22900
-40.21,22950
-40.30,23000
-40.26,23050
-40.45,23100
-40.52,23150
-39.03,23200
-38.34,23250
-39.61,23300
-40.76,23350
-41.99,23400
-40.96,23450
-41.98,23500
-41.49,23550
-42.39,23600
-41.95,23650
-41.32,23700
-42.33,23750
-42.10,23800
-42.18,23850
-42.13,23900
-42.67,23950
-42.02,24000
-41.77,24050
-42.14,24100
-41.33,24150
-42.15,24200
